"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00014846","SANDUSKY, OH US","2016-08-16","0.19","81","73"
"USW00014846","SANDUSKY, OH US","2016-08-17","0.00","83","70"
"USW00014846","SANDUSKY, OH US","2016-08-18","0.00","82","67"
"USW00014846","SANDUSKY, OH US","2016-08-19","0.00","87","70"
"USW00014846","SANDUSKY, OH US","2016-08-20","0.06","86","70"
"USW00014846","SANDUSKY, OH US","2016-08-21","0.04","78","67"
"USW00014846","SANDUSKY, OH US","2016-08-22","0.01","76","60"
"USW00014846","SANDUSKY, OH US","2016-08-23","0.00","83","62"
"USW00014846","SANDUSKY, OH US","2016-08-24","0.29","86","66"
"USW00014846","SANDUSKY, OH US","2016-08-25","0.00","90","72"
"USW00014846","SANDUSKY, OH US","2016-08-26","0.00","81","73"
"USW00014846","SANDUSKY, OH US","2016-08-27","0.24","91","69"
"USW00014846","SANDUSKY, OH US","2016-08-28","1.12","86","70"
"USW00014846","SANDUSKY, OH US","2016-08-29","0.00","80","70"
"USW00014846","SANDUSKY, OH US","2016-08-30","0.00","83","63"
"USW00014846","SANDUSKY, OH US","2016-08-31","0.00","80","71"
"USW00014846","SANDUSKY, OH US","2016-09-01","0.00","74","68"
"USW00014846","SANDUSKY, OH US","2016-09-02","0.00","73","68"
"USW00014846","SANDUSKY, OH US","2016-09-03","0.00","74","61"
"USW00014846","SANDUSKY, OH US","2016-09-04","0.00","78","59"
"USW00014846","SANDUSKY, OH US","2016-09-05","0.00","84","71"
"USW00014846","SANDUSKY, OH US","2016-09-06","0.00","92","71"
"USW00014846","SANDUSKY, OH US","2016-09-07","0.02","94","76"
"USW00014846","SANDUSKY, OH US","2016-09-08","0.33","84","75"
"USW00014846","SANDUSKY, OH US","2016-09-09","0.00","80","72"
"USW00014846","SANDUSKY, OH US","2016-09-10","0.72","85","67"
"USW00014846","SANDUSKY, OH US","2016-09-11","0.00","71","62"
"USW00014846","SANDUSKY, OH US","2016-09-12","0.00","75","57"
"USW00014846","SANDUSKY, OH US","2016-09-13","0.00","84","61"
"USW00014846","SANDUSKY, OH US","2016-09-14","0.05","71","64"
"USW00014846","SANDUSKY, OH US","2016-09-15","0.01","73","59"
"USW00014846","SANDUSKY, OH US","2016-09-16","0.00","77","58"
"USW00014846","SANDUSKY, OH US","2016-09-17","0.80","78","69"
"USW00014846","SANDUSKY, OH US","2016-09-18","0.00","78","68"
"USW00014846","SANDUSKY, OH US","2016-09-19","0.00","79","62"
"USW00014846","SANDUSKY, OH US","2016-09-20","0.00","79","62"
"USW00014846","SANDUSKY, OH US","2016-09-21","0.00","78","63"
"USW00014846","SANDUSKY, OH US","2016-09-22","0.00","84","63"
"USW00014846","SANDUSKY, OH US","2016-09-23","0.00","81","68"
"USW00014846","SANDUSKY, OH US","2016-09-24","0.00","69","63"
"USW00014846","SANDUSKY, OH US","2016-09-25","0.00","71","54"
"USW00014846","SANDUSKY, OH US","2016-09-26","0.63","69","56"
"USW00014846","SANDUSKY, OH US","2016-09-27","0.00","74","51"
"USW00014846","SANDUSKY, OH US","2016-09-28","0.55","61","56"
"USW00014846","SANDUSKY, OH US","2016-09-29","0.56","66","55"
"USW00014846","SANDUSKY, OH US","2016-09-30","0.26","64","61"
"USW00014846","SANDUSKY, OH US","2016-10-01","0.24","69","59"
"USW00014846","SANDUSKY, OH US","2016-10-02","0.09","68","57"
"USW00014846","SANDUSKY, OH US","2016-10-03","0.01","62","54"
"USW00014846","SANDUSKY, OH US","2016-10-04","0.01","71","55"
"USW00014846","SANDUSKY, OH US","2016-10-05","0.00","81","61"
"USW00014846","SANDUSKY, OH US","2016-10-06","0.00","77","63"
"USW00014846","SANDUSKY, OH US","2016-10-07","0.00","82","58"
"USW00014846","SANDUSKY, OH US","2016-10-08","0.00","68","56"
"USW00014846","SANDUSKY, OH US","2016-10-09","0.00","59","51"
"USW00014846","SANDUSKY, OH US","2016-10-10","0.00","61","45"
"USW00014846","SANDUSKY, OH US","2016-10-11","0.00","68","49"
"USW00014846","SANDUSKY, OH US","2016-10-12","0.02","79","55"
"USW00014846","SANDUSKY, OH US","2016-10-13","0.18","66","45"
"USW00014846","SANDUSKY, OH US","2016-10-14","0.00","63","41"
"USW00014846","SANDUSKY, OH US","2016-10-15","0.00","77","45"
"USW00014846","SANDUSKY, OH US","2016-10-16","0.03","77","65"
"USW00014846","SANDUSKY, OH US","2016-10-17","0.01","83","65"
"USW00014846","SANDUSKY, OH US","2016-10-18","0.08","80","68"
"USW00014846","SANDUSKY, OH US","2016-10-19","0.00","68","60"
"USW00014846","SANDUSKY, OH US","2016-10-20","0.99","65","55"
"USW00014846","SANDUSKY, OH US","2016-10-21","0.37","57","49"
"USW00014846","SANDUSKY, OH US","2016-10-22","0.00","52","44"
"USW00014846","SANDUSKY, OH US","2016-10-23","0.00","69","48"
"USW00014846","SANDUSKY, OH US","2016-10-24","0.00","63","51"
"USW00014846","SANDUSKY, OH US","2016-10-25","0.00","52","44"
"USW00014846","SANDUSKY, OH US","2016-10-26","0.17","49","43"
"USW00014846","SANDUSKY, OH US","2016-10-27","0.06","51","45"
"USW00014846","SANDUSKY, OH US","2016-10-28","0.00","57","40"
"USW00014846","SANDUSKY, OH US","2016-10-29","0.00","76","55"
"USW00014846","SANDUSKY, OH US","2016-10-30","0.24","65","49"
"USW00014846","SANDUSKY, OH US","2016-10-31","0.00","56","44"
"USW00014846","SANDUSKY, OH US","2016-11-01","0.01","80","46"
"USW00014846","SANDUSKY, OH US","2016-11-02","0.00","79","63"
"USW00014846","SANDUSKY, OH US","2016-11-03","0.26","70","53"
"USW00014846","SANDUSKY, OH US","2016-11-04","0.00","55","44"
"USW00014846","SANDUSKY, OH US","2016-11-05","0.00","64","41"
"USW00014846","SANDUSKY, OH US","2016-11-06","0.01","60","45"
"USW00014846","SANDUSKY, OH US","2016-11-07","0.00","66","44"
"USW00014846","SANDUSKY, OH US","2016-11-08","0.09","63","48"
"USW00014846","SANDUSKY, OH US","2016-11-09","0.03","52","41"
"USW00014846","SANDUSKY, OH US","2016-11-10","0.00","61","39"
"USW00014846","SANDUSKY, OH US","2016-11-11","0.00","53","43"
"USW00014846","SANDUSKY, OH US","2016-11-12","0.00","49","37"
"USW00014846","SANDUSKY, OH US","2016-11-13","0.00","57","35"
"USW00014846","SANDUSKY, OH US","2016-11-14","0.00","57","37"
"USW00014846","SANDUSKY, OH US","2016-11-15","0.00","61","42"
"USW00014846","SANDUSKY, OH US","2016-11-16","0.00","53","40"
"USW00014846","SANDUSKY, OH US","2016-11-17","0.00","67","35"
"USW00014846","SANDUSKY, OH US","2016-11-18","0.00","75","56"
"USW00014846","SANDUSKY, OH US","2016-11-19","0.09","68","33"
"USW00014846","SANDUSKY, OH US","2016-11-20","0.00","37","32"
"USW00014846","SANDUSKY, OH US","2016-11-21","0.00","37","31"
"USW00014846","SANDUSKY, OH US","2016-11-22","0.00","37","25"
"USW00014846","SANDUSKY, OH US","2016-11-23","0.19","39","30"
"USW00014846","SANDUSKY, OH US","2016-11-24","0.08","48","39"
"USW00014846","SANDUSKY, OH US","2016-11-25","0.02","42","38"
"USW00014846","SANDUSKY, OH US","2016-11-26","0.00","42","37"
"USW00014846","SANDUSKY, OH US","2016-11-27","0.00","48","34"
"USW00014846","SANDUSKY, OH US","2016-11-28","0.31","50","37"
"USW00014846","SANDUSKY, OH US","2016-11-29","0.00","58","50"
"USW00014846","SANDUSKY, OH US","2016-11-30","0.04","61","40"
"USW00014846","SANDUSKY, OH US","2016-12-01","0.00","41","37"
"USW00014846","SANDUSKY, OH US","2016-12-02","0.01","41","36"
"USW00014846","SANDUSKY, OH US","2016-12-03","0.00","39","36"
"USW00014846","SANDUSKY, OH US","2016-12-04","0.14","41","34"
"USW00014846","SANDUSKY, OH US","2016-12-05","0.01","38","32"
"USW00014846","SANDUSKY, OH US","2016-12-06","0.44","39","34"
"USW00014846","SANDUSKY, OH US","2016-12-07","0.00","38","29"
"USW00014846","SANDUSKY, OH US","2016-12-08","0.00","32","23"
"USW00014846","SANDUSKY, OH US","2016-12-09","0.00","31","22"
"USW00014846","SANDUSKY, OH US","2016-12-10","0.00","28","22"
"USW00014846","SANDUSKY, OH US","2016-12-11","0.01","35","24"
"USW00014846","SANDUSKY, OH US","2016-12-12","0.22","36","25"
"USW00014846","SANDUSKY, OH US","2016-12-13","0.00","32","21"
"USW00014846","SANDUSKY, OH US","2016-12-14","0.00","23","11"
"USW00014846","SANDUSKY, OH US","2016-12-15","0.00","15","8"
"USW00014846","SANDUSKY, OH US","2016-12-16","0.00","22","8"
"USW00014846","SANDUSKY, OH US","2016-12-17","0.16","37","21"
"USW00014846","SANDUSKY, OH US","2016-12-18","0.00","30","19"
"USW00014846","SANDUSKY, OH US","2016-12-19","0.00","20","8"
"USW00014846","SANDUSKY, OH US","2016-12-20","0.00","34","15"
"USW00014846","SANDUSKY, OH US","2016-12-21","0.01","38","26"
"USW00014846","SANDUSKY, OH US","2016-12-22","0.01","38","31"
"USW00014846","SANDUSKY, OH US","2016-12-23","0.02","40","29"
"USW00014846","SANDUSKY, OH US","2016-12-24","0.02","41","36"
"USW00014846","SANDUSKY, OH US","2016-12-25","0.00","36","34"
"USW00014846","SANDUSKY, OH US","2016-12-26","0.20","65","36"
"USW00014846","SANDUSKY, OH US","2016-12-27","0.00","48","31"
"USW00014846","SANDUSKY, OH US","2016-12-28","0.08","41","30"
"USW00014846","SANDUSKY, OH US","2016-12-29","0.09","41","32"
"USW00014846","SANDUSKY, OH US","2016-12-30","0.00","33","28"
"USW00014846","SANDUSKY, OH US","2016-12-31","0.00","44","30"
"USW00014846","SANDUSKY, OH US","2017-01-01","0.00","44","27"
"USW00014846","SANDUSKY, OH US","2017-01-02","0.00","39","33"
"USW00014846","SANDUSKY, OH US","2017-01-03","0.74","41","36"
"USW00014846","SANDUSKY, OH US","2017-01-04","0.05","38","20"
"USW00014846","SANDUSKY, OH US","2017-01-05","0.00","20","9"
"USW00014846","SANDUSKY, OH US","2017-01-06","0.00","15","5"
"USW00014846","SANDUSKY, OH US","2017-01-07","0.00","15","3"
"USW00014846","SANDUSKY, OH US","2017-01-08","0.00","19","10"
"USW00014846","SANDUSKY, OH US","2017-01-09","0.00","31","14"
"USW00014846","SANDUSKY, OH US","2017-01-10","0.29","51","29"
"USW00014846","SANDUSKY, OH US","2017-01-11","0.02","59","33"
"USW00014846","SANDUSKY, OH US","2017-01-12","1.14","60","32"
"USW00014846","SANDUSKY, OH US","2017-01-13","0.00","32","25"
"USW00014846","SANDUSKY, OH US","2017-01-14","0.00","31","27"
"USW00014846","SANDUSKY, OH US","2017-01-15","0.00","31","22"
"USW00014846","SANDUSKY, OH US","2017-01-16","0.07","36","25"
"USW00014846","SANDUSKY, OH US","2017-01-17","0.26","59","35"
"USW00014846","SANDUSKY, OH US","2017-01-18","0.02","42","37"
"USW00014846","SANDUSKY, OH US","2017-01-19","0.00","42","35"
"USW00014846","SANDUSKY, OH US","2017-01-20","0.39","51","35"
"USW00014846","SANDUSKY, OH US","2017-01-21","0.00","61","46"
"USW00014846","SANDUSKY, OH US","2017-01-22","0.00","55","36"
"USW00014846","SANDUSKY, OH US","2017-01-23","0.59","37","36"
"USW00014846","SANDUSKY, OH US","2017-01-24","0.14","41","35"
"USW00014846","SANDUSKY, OH US","2017-01-25","0.02","50","37"
"USW00014846","SANDUSKY, OH US","2017-01-26","0.07","42","32"
"USW00014846","SANDUSKY, OH US","2017-01-27","0.00","33","27"
"USW00014846","SANDUSKY, OH US","2017-01-28","0.00","30","27"
"USW00014846","SANDUSKY, OH US","2017-01-29","0.00","32","27"
"USW00014846","SANDUSKY, OH US","2017-01-30","0.00","28","23"
"USW00014846","SANDUSKY, OH US","2017-01-31","0.18","39","26"
"USW00014846","SANDUSKY, OH US","2017-02-01","0.00","38","33"
"USW00014846","SANDUSKY, OH US","2017-02-02","0.00","33","20"
"USW00014846","SANDUSKY, OH US","2017-02-03","0.00","27","18"
"USW00014846","SANDUSKY, OH US","2017-02-04","0.00","32","16"
"USW00014846","SANDUSKY, OH US","2017-02-05","0.00","44","31"
"USW00014846","SANDUSKY, OH US","2017-02-06","0.03","54","26"
"USW00014846","SANDUSKY, OH US","2017-02-07","0.76","59","39"
"USW00014846","SANDUSKY, OH US","2017-02-08","0.00","48","27"
"USW00014846","SANDUSKY, OH US","2017-02-09","0.00","28","17"
"USW00014846","SANDUSKY, OH US","2017-02-10","0.00","40","15"
"USW00014846","SANDUSKY, OH US","2017-02-11","0.00","47","35"
"USW00014846","SANDUSKY, OH US","2017-02-12","0.27","47","34"
"USW00014846","SANDUSKY, OH US","2017-02-13","0.00","40","31"
"USW00014846","SANDUSKY, OH US","2017-02-14","0.00","50","33"
"USW00014846","SANDUSKY, OH US","2017-02-15","0.00","42","28"
"USW00014846","SANDUSKY, OH US","2017-02-16","0.00","32","26"
"USW00014846","SANDUSKY, OH US","2017-02-17","0.00","54","29"
"USW00014846","SANDUSKY, OH US","2017-02-18","0.00","69","47"
"USW00014846","SANDUSKY, OH US","2017-02-19","0.00","64","40"
"USW00014846","SANDUSKY, OH US","2017-02-20","0.00","43","35"
"USW00014846","SANDUSKY, OH US","2017-02-21","0.00","62","37"
"USW00014846","SANDUSKY, OH US","2017-02-22","0.00","63","47"
"USW00014846","SANDUSKY, OH US","2017-02-23","0.08","67","40"
"USW00014846","SANDUSKY, OH US","2017-02-24","0.73","75","38"
"USW00014846","SANDUSKY, OH US","2017-02-25","0.02","58","27"
"USW00014846","SANDUSKY, OH US","2017-02-26","0.00","43","26"
"USW00014846","SANDUSKY, OH US","2017-02-27","0.00","50","35"
"USW00014846","SANDUSKY, OH US","2017-02-28","0.00","61","40"
"USW00014846","SANDUSKY, OH US","2017-03-01","0.59","65","33"
"USW00014846","SANDUSKY, OH US","2017-03-02","0.00","34","27"
"USW00014846","SANDUSKY, OH US","2017-03-03","0.00","29","25"
"USW00014846","SANDUSKY, OH US","2017-03-04","0.00","31","23"
"USW00014846","SANDUSKY, OH US","2017-03-05","0.00","49","24"
"USW00014846","SANDUSKY, OH US","2017-03-06","0.09","58","48"
"USW00014846","SANDUSKY, OH US","2017-03-07","0.09","60","43"
"USW00014846","SANDUSKY, OH US","2017-03-08","0.00","56","41"
"USW00014846","SANDUSKY, OH US","2017-03-09","0.02","47","35"
"USW00014846","SANDUSKY, OH US","2017-03-10","0.00","37","22"
"USW00014846","SANDUSKY, OH US","2017-03-11","0.00","29","19"
"USW00014846","SANDUSKY, OH US","2017-03-12","0.00","29","21"
"USW00014846","SANDUSKY, OH US","2017-03-13","0.00","29","25"
"USW00014846","SANDUSKY, OH US","2017-03-14","0.00","26","20"
"USW00014846","SANDUSKY, OH US","2017-03-15","0.00","30","20"
"USW00014846","SANDUSKY, OH US","2017-03-16","0.00","38","22"
"USW00014846","SANDUSKY, OH US","2017-03-17","0.07","38","27"
"USW00014846","SANDUSKY, OH US","2017-03-18","0.14","39","34"
"USW00014846","SANDUSKY, OH US","2017-03-19","0.00","38","35"
"USW00014846","SANDUSKY, OH US","2017-03-20","0.12","51","34"
"USW00014846","SANDUSKY, OH US","2017-03-21","0.01","56","33"
"USW00014846","SANDUSKY, OH US","2017-03-22","0.00","33","26"
"USW00014846","SANDUSKY, OH US","2017-03-23","0.00","43","23"
"USW00014846","SANDUSKY, OH US","2017-03-24","0.38","76","40"
"USW00014846","SANDUSKY, OH US","2017-03-25","0.00","65","38"
"USW00014846","SANDUSKY, OH US","2017-03-26","0.15","56","38"
"USW00014846","SANDUSKY, OH US","2017-03-27","0.00","60","48"
"USW00014846","SANDUSKY, OH US","2017-03-28","0.03","49","38"
"USW00014846","SANDUSKY, OH US","2017-03-29","0.00","46","37"
"USW00014846","SANDUSKY, OH US","2017-03-30","1.03","41","39"
"USW00014846","SANDUSKY, OH US","2017-03-31","0.17","42","39"
"USW00014846","SANDUSKY, OH US","2017-04-01","0.00","50","38"
"USW00014846","SANDUSKY, OH US","2017-04-02","0.00","54","37"
"USW00014846","SANDUSKY, OH US","2017-04-03","0.20","71","43"
"USW00014846","SANDUSKY, OH US","2017-04-04","0.03","60","49"
"USW00014846","SANDUSKY, OH US","2017-04-05","0.52","49","41"
"USW00014846","SANDUSKY, OH US","2017-04-06","0.92","45","36"
"USW00014846","SANDUSKY, OH US","2017-04-07","0.43","48","35"
"USW00014846","SANDUSKY, OH US","2017-04-08","0.00","57","35"
"USW00014846","SANDUSKY, OH US","2017-04-09","0.00","75","47"
"USW00014846","SANDUSKY, OH US","2017-04-10","0.00","78","62"
"USW00014846","SANDUSKY, OH US","2017-04-11","0.04","71","50"
"USW00014846","SANDUSKY, OH US","2017-04-12","0.00","55","47"
"USW00014846","SANDUSKY, OH US","2017-04-13","0.00","49","44"
"USW00014846","SANDUSKY, OH US","2017-04-14","0.00","52","43"
"USW00014846","SANDUSKY, OH US","2017-04-15","0.01","83","49"
"USW00014846","SANDUSKY, OH US","2017-04-16","0.00","77","62"
"USW00014846","SANDUSKY, OH US","2017-04-17","0.00","62","49"
"USW00014846","SANDUSKY, OH US","2017-04-18","0.00","55","46"
"USW00014846","SANDUSKY, OH US","2017-04-19","0.40","78","53"
"USW00014846","SANDUSKY, OH US","2017-04-20","0.80","81","49"
"USW00014846","SANDUSKY, OH US","2017-04-21","0.00","67","50"
"USW00014846","SANDUSKY, OH US","2017-04-22","0.00","51","45"
"USW00014846","SANDUSKY, OH US","2017-04-23","0.00","59","41"
"USW00014846","SANDUSKY, OH US","2017-04-24","0.00","60","48"
"USW00014846","SANDUSKY, OH US","2017-04-25","0.06","68","54"
"USW00014846","SANDUSKY, OH US","2017-04-26","0.00","84","57"
"USW00014846","SANDUSKY, OH US","2017-04-27","0.01","77","52"
"USW00014846","SANDUSKY, OH US","2017-04-28","0.15","63","45"
"USW00014846","SANDUSKY, OH US","2017-04-29","0.20","56","45"
"USW00014846","SANDUSKY, OH US","2017-04-30","1.22","59","47"
"USW00014846","SANDUSKY, OH US","2017-05-01","0.41","69","52"
"USW00014846","SANDUSKY, OH US","2017-05-02","0.25","52","46"
"USW00014846","SANDUSKY, OH US","2017-05-03","0.04","54","44"
"USW00014846","SANDUSKY, OH US","2017-05-04","1.00","52","47"
"USW00014846","SANDUSKY, OH US","2017-05-05","0.71","47","46"
"USW00014846","SANDUSKY, OH US","2017-05-06","0.23","56","46"
"USW00014846","SANDUSKY, OH US","2017-05-07","0.07","54","45"
"USW00014846","SANDUSKY, OH US","2017-05-08","0.02","56","42"
"USW00014846","SANDUSKY, OH US","2017-05-09","0.01","55","39"
"USW00014846","SANDUSKY, OH US","2017-05-10","0.00","57","49"
"USW00014846","SANDUSKY, OH US","2017-05-11","0.29","53","49"
"USW00014846","SANDUSKY, OH US","2017-05-12","0.00","59","49"
"USW00014846","SANDUSKY, OH US","2017-05-13","0.00","66","47"
"USW00014846","SANDUSKY, OH US","2017-05-14","0.00","63","53"
"USW00014846","SANDUSKY, OH US","2017-05-15","0.00","63","46"
"USW00014846","SANDUSKY, OH US","2017-05-16","0.00","87","55"
"USW00014846","SANDUSKY, OH US","2017-05-17","0.00","87","68"
"USW00014846","SANDUSKY, OH US","2017-05-18","0.00","88","71"
"USW00014846","SANDUSKY, OH US","2017-05-19","0.07","72","50"
"USW00014846","SANDUSKY, OH US","2017-05-20","0.03","60","52"
"USW00014846","SANDUSKY, OH US","2017-05-21","0.03","77","60"
"USW00014846","SANDUSKY, OH US","2017-05-22","0.00","71","52"
"USW00014846","SANDUSKY, OH US","2017-05-23","0.00","70","55"
"USW00014846","SANDUSKY, OH US","2017-05-24","0.00","64","58"
"USW00014846","SANDUSKY, OH US","2017-05-25","0.01","63","60"
"USW00014846","SANDUSKY, OH US","2017-05-26","0.00","67","58"
"USW00014846","SANDUSKY, OH US","2017-05-27","0.00","67","60"
"USW00014846","SANDUSKY, OH US","2017-05-28","0.01","68","61"
"USW00014846","SANDUSKY, OH US","2017-05-29","0.00","81","60"
"USW00014846","SANDUSKY, OH US","2017-05-30","0.00","76","60"
"USW00014846","SANDUSKY, OH US","2017-05-31","0.00","76","57"
"USW00014846","SANDUSKY, OH US","2017-06-01","0.00","69","55"
"USW00014846","SANDUSKY, OH US","2017-06-02","0.00","75","56"
"USW00014846","SANDUSKY, OH US","2017-06-03","0.00","72","59"
"USW00014846","SANDUSKY, OH US","2017-06-04","0.15","85","68"
"USW00014846","SANDUSKY, OH US","2017-06-05","0.00","72","59"
"USW00014846","SANDUSKY, OH US","2017-06-06","0.00","66","58"
"USW00014846","SANDUSKY, OH US","2017-06-07","0.00","63","56"
"USW00014846","SANDUSKY, OH US","2017-06-08","0.00","69","52"
"USW00014846","SANDUSKY, OH US","2017-06-09","0.00","79","57"
"USW00014846","SANDUSKY, OH US","2017-06-10","0.00","87","67"
"USW00014846","SANDUSKY, OH US","2017-06-11","0.00","91","70"
"USW00014846","SANDUSKY, OH US","2017-06-12","0.00","93","72"
"USW00014846","SANDUSKY, OH US","2017-06-13","0.00","89","73"
"USW00014846","SANDUSKY, OH US","2017-06-14","0.17","78","69"
"USW00014846","SANDUSKY, OH US","2017-06-15","0.00","84","70"
"USW00014846","SANDUSKY, OH US","2017-06-16","0.02","84","69"
"USW00014846","SANDUSKY, OH US","2017-06-17","0.00","91","70"
"USW00014846","SANDUSKY, OH US","2017-06-18","0.01","84","73"
"USW00014846","SANDUSKY, OH US","2017-06-19","0.02","81","65"
"USW00014846","SANDUSKY, OH US","2017-06-20","0.07","80","61"
"USW00014846","SANDUSKY, OH US","2017-06-21","0.00","74","60"
"USW00014846","SANDUSKY, OH US","2017-06-22","0.01","89","65"
"USW00014846","SANDUSKY, OH US","2017-06-23","1.46","77","70"
"USW00014846","SANDUSKY, OH US","2017-06-24","0.00","79","63"
"USW00014846","SANDUSKY, OH US","2017-06-25","0.00","73","60"
"USW00014846","SANDUSKY, OH US","2017-06-26","0.00","72","57"
"USW00014846","SANDUSKY, OH US","2017-06-27","0.00","73","53"
"USW00014846","SANDUSKY, OH US","2017-06-28","0.00","78","57"
"USW00014846","SANDUSKY, OH US","2017-06-29","0.08","87","68"
"USW00014846","SANDUSKY, OH US","2017-06-30","1.50","84","67"
"USW00014846","SANDUSKY, OH US","2017-07-01","0.00","83","68"
"USW00014846","SANDUSKY, OH US","2017-07-02","0.00","83","67"
"USW00014846","SANDUSKY, OH US","2017-07-03","0.00","76","68"
"USW00014846","SANDUSKY, OH US","2017-07-04","0.00","75","69"
"USW00014846","SANDUSKY, OH US","2017-07-05","0.00","76","68"
"USW00014846","SANDUSKY, OH US","2017-07-06","0.00","79","66"
"USW00014846","SANDUSKY, OH US","2017-07-07","0.03","79","69"
"USW00014846","SANDUSKY, OH US","2017-07-08","0.00","76","67"
"USW00014846","SANDUSKY, OH US","2017-07-09","0.00","80","61"
"USW00014846","SANDUSKY, OH US","2017-07-10","0.74","75","64"
"USW00014846","SANDUSKY, OH US","2017-07-11","0.03","84","71"
"USW00014846","SANDUSKY, OH US","2017-07-12","0.30","85","70"
